maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,pressure,visibility,winddirDegree,windspeedKmph,tempC,precipMM,precipInch
40,28,0,11.6,9,0,14,36,36,35,13,7,31,1007,10,258,10,40,0,0
38,28,0,11.6,9,0,13,34,34,35,12,11,28,1007,10,299,8,38,0,0
40,29,0,11.6,9,0,16,36,36,35,16,16,35,1007,10,268,11,40,0,0
42,30,0,11.6,9,7,14,38,38,37,18,5,28,1007,10,248,12,42,0,0
43,30,0,11.6,9,14,16,39,39,37,15,6,32,1007,10,230,11,43,0,0
43,30,0,11.6,9,21,14,39,39,38,17,5,28,1007,10,243,13,43,0,0
43,31,0,13.1,9,29,16,40,40,38,15,5,30,1007,10,269,11,43,0,0
44,30,0,13.1,9,36,15,39,39,38,17,3,29,1005,10,273,13,44,0,0
44,30,0,13.5,9,43,14,39,39,38,19,2,28,1005,10,276,15,44,0,0
44,29,0,13.5,9,50,14,39,39,37,20,0,29,1006,10,279,15,44,0,0
44,29,0,13.6,9,58,12,39,39,37,19,0,26,1006,10,276,15,44,0,0
44,29,0,13.6,9,65,15,40,40,38,18,0,29,1004,10,275,13,44,0,0
45,30,0,13.6,10,72,15,41,41,39,17,1,28,1002,10,282,12,45,0,0
47,31,0,13.6,10,80,12,45,45,41,18,0,23,1000,10,288,15,47,0,0
43,29,0,13.6,9,87,15,39,39,37,21,2,30,1004,10,262,16,43,0,0
43,29,0,13.6,9,94,15,39,39,37,19,3,32,1004,10,256,14,43,0,0
43,29,0,13.3,8,100,16,39,39,37,19,12,34,1004,10,250,15,43,0.3,0.01181103
44,30,0,13.6,9,100,17,39,39,37,26,2,36,1004,10,240,20,44,0,0
43,29,0,13.6,9,84,19,39,39,36,31,6,40,1005,10,248,24,43,0,0
42,30,0,13.6,9,77,20,39,39,36,23,5,43,1005,10,242,18,42,0,0
42,30,0,13.6,9,70,20,40,40,36,25,27,44,1004,10,241,19,42,0,0
39,31,0,13.6,9,62,21,40,40,36,27,13,46,1005,10,237,22,39,0,0
33,31,0,13.6,8,55,23,38,38,33,24,41,55,1007,10,255,19,33,0,0
32,30,0,13.7,8,48,22,36,36,31,22,21,59,1006,10,254,16,32,0,0
42,30,0,13.7,9,40,20,39,39,35,26,14,43,1004,10,251,21,42,0,0
41,30,0,13.7,9,33,20,38,38,34,23,18,48,1004,10,240,17,41,0,0
39,30,0,13.7,9,29,19,38,38,35,21,6,42,1005,10,253,17,39,0,0
42,30,0,13.3,8,12,20,40,40,36,19,15,40,1003,10,232,15,42,0,0
41,29,0,13.7,9,4,19,38,38,35,18,2,42,1006,10,262,15,41,0,0
42,29,0,13.7,9,0,18,39,39,37,19,0,38,1005,10,291,15,42,0,0
45,30,0,13.7,10,0,14,40,40,38,21,2,28,1004,10,306,16,45,0,0
46,30,0,13.7,10,0,13,40,40,38,25,2,25,1004,10,302,18,46,0,0
45,31,0,13.7,10,3,16,42,42,39,17,0,30,1003,10,268,14,45,0,0
44,30,0,13.7,9,11,17,40,40,38,19,0,33,1003,10,261,15,44,0,0
44,29,0,13.7,9,18,20,40,40,36,22,2,43,1002,10,244,16,44,0,0
43,30,0,13.7,9,26,20,41,41,37,19,2,41,1002,10,234,16,43,0,0
38,31,0,13.7,8,33,22,39,39,35,25,26,48,1004,10,238,21,38,0,0
42,30,0,13.7,9,41,21,39,39,35,26,30,45,1003,10,249,20,42,0,0
42,31,0,13.7,9,48,20,40,40,36,25,12,41,1003,10,254,20,42,0,0
42,30,0,13.7,9,56,20,39,39,36,29,21,42,1004,10,249,22,42,0.5,0.01968505
41,30,0,13.3,8,63,21,39,39,35,30,48,46,1003,10,243,23,41,0,0
37,31,0,13.7,9,71,21,38,38,34,30,30,47,1002,10,235,25,37,0,0
38,29,0,10.9,7,79,22,39,39,34,21,55,53,1001,10,218,16,38,3,0.1181103
41,29,0,13.7,9,86,19,38,38,35,17,10,42,1002,10,253,14,41,0.3,0.01181103
41,29,0,13.7,9,94,19,37,37,35,24,20,42,1003,10,281,19,41,0,0
40,29,0,13.3,8,100,20,37,37,34,23,48,48,1002,10,278,18,40,0.5,0.01968505
40,30,0,13.3,8,100,22,40,40,35,14,44,50,1001,10,273,11,40,1.5,0.05905515
37,28,0,13.3,7,84,24,39,39,32,12,50,64,1001,9,268,9,37,8.3,0.32677183
35,30,0,10.9,7,76,24,39,39,33,13,65,61,1003,10,250,10,35,4.7,0.18503947
37,30,0,12.1,7,69,24,39,39,33,15,58,58,1003,10,223,11,37,4.4,0.17322844
36,30,0,9.8,7,61,23,39,39,33,17,67,57,1002,10,196,12,36,1.2,0.04724412
38,30,0,12.1,8,54,23,39,39,34,19,50,54,1003,10,176,15,38,0,0
38,29,0,13.3,7,46,22,37,37,33,21,48,56,1002,10,189,16,38,0,0
37,30,0,13.3,7,38,23,38,38,33,19,42,55,1001,10,192,15,37,0.8,0.03149608
37,29,0,13.3,8,31,22,39,39,34,16,43,53,1001,10,183,12,37,0,0
36,30,0,10.9,7,23,24,39,39,33,18,63,60,1002,9,252,12,36,10.9,0.42913409
37,29,0,13.3,7,16,24,38,38,33,18,34,62,1001,10,196,14,37,0,0
37,29,0,12.1,7,15,24,40,40,33,20,48,60,1000,10,201,16,37,0,0
38,30,0,12.1,7,8,24,40,40,33,21,55,61,998,10,202,16,38,0.2,0.00787402
36,29,0,10.9,7,1,25,39,39,32,18,57,65,1000,10,221,14,36,0.1,0.00393701
36,29,0,13.3,7,0,24,38,38,32,17,68,64,1001,10,244,14,36,0,0
35,29,0,10.9,7,0,23,37,37,32,22,61,60,1001,10,257,17,35,0,0
34,28,0,12.1,7,6,23,35,35,31,23,63,62,1001,10,250,18,34,0,0
33,29,0,9.5,7,14,22,34,34,31,25,79,60,1002,10,247,19,33,0,0
34,28,0,9.5,7,21,23,35,35,30,25,64,65,1002,9,254,19,34,0.3,0.01181103
32,28,0,9.1,7,28,23,34,34,30,21,75,67,1000,10,246,16,32,0.1,0.00393701
33,28,0,6.6,7,35,24,36,36,31,20,75,68,1000,10,255,15,33,0,0
35,28,0,6.6,7,43,24,36,36,31,16,82,67,1000,10,249,12,35,4.4,0.17322844
27,25,0,6.6,6,50,24,31,31,27,18,80,87,1001,9,254,13,27,22.1,0.87007921
31,24,0,10.4,6,57,24,32,32,28,6,61,83,1002,7,201,5,31,16.4,0.64566964
34,26,0,10.4,7,65,23,35,35,30,19,58,67,1001,10,215,15,34,0,0
35,27,0,6.6,7,72,23,36,36,31,23,56,64,1002,10,214,17,35,0,0
33,27,0,6.6,7,79,24,35,35,30,20,61,69,1003,10,202,15,33,0.4,0.01574804
